"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",1
"7",1
"8",0
"9",9
"10",5
"11",4
"12",10
"13",17
"14",5
"15",7
"16",7
"17",7
"18",12
"19",6
"20",14
"21",11
"22",0
"23",7
"24",1
"25",4
"26",3
"27",0
"28",10
"29",4
"30",1
"31",12
"32",10
"33",4
"34",0
"35",7
"36",8
"37",0
"38",48
"39",6
"40",1
"41",8
"42",13
"43",5
"44",5
"45",4
"46",12
"47",9
"48",11
"49",77
"50",5
"51",44
"52",33
"53",0
"54",123
"55",24
"56",13
"57",100
"58",34
"59",31
"60",77
"61",41
"62",221
"63",72
"64",70
"65",27
"66",23
"67",109
"68",10
"69",60
"70",46
"71",21
"72",81
"73",9
"74",6
"75",28
"76",5
"77",13
"78",2
"79",8
"80",4
"81",0
"82",9
"83",2
"84",1
"85",2
"86",1
"87",1
"88",2
"89",5
"90",0
"91",4
"92",6
"93",2
"94",6
"95",4
"96",20
"97",19
"98",30
"99",41
"100",41
"101",12
"102",67
"103",15
"104",43
"105",154
"106",13
"107",13
"108",105
"109",63
"110",110
"111",102
"112",95
"113",115
"114",180
"115",35
"116",91
"117",142
"118",24
"119",206
"120",147
"121",11
"122",254
"123",32
"124",18
"125",154
"126",8
"127",9
"128",53
"129",4
"130",1
"131",45
"132",2
"133",5
"134",20
"135",0
"136",5
"137",8
"138",0
"139",3
"140",8
"141",0
"142",2
"143",27
"144",1
"145",45
"146",17
"147",5
"148",16
"149",7
"150",13
"151",4
"152",12
"153",46
"154",11
"155",7
"156",45
"157",3
"158",39
"159",17
"160",6
"161",114
"162",6
"163",127
"164",20
"165",79
"166",18
"167",93
"168",11
"169",1
"170",105
"171",22
"172",5
"173",23
"174",43
"175",22
"176",372
"177",51
"178",58
"179",146
"180",4
"181",101
"182",50
"183",1
"184",16
"185",11
"186",2
"187",5
"188",10
"189",2
"190",21
"191",2
"192",6
"193",42
"194",3
"195",21
"196",15
"197",9
"198",35
"199",17
"200",50
"201",31
"202",13
"203",75
"204",16
"205",65
"206",53
"207",0
"208",79
"209",8
"210",2
"211",88
