"","x"
"1",0
"2",0
"3",0
"4",4
"5",0
"6",5
"7",7
"8",3
"9",22
"10",10
"11",10
"12",92
"13",17
"14",43
"15",96
"16",32
"17",27
"18",67
"19",2
"20",74
"21",3
"22",4
"23",1
"24",10
"25",0
"26",10
"27",0
"28",1
"29",0
"30",0
"31",5
"32",1
"33",3
"34",2
"35",10
"36",9
"37",3
"38",44
"39",17
"40",3
"41",54
"42",11
"43",21
"44",70
"45",5
"46",44
"47",10
"48",15
"49",9
"50",32
"51",30
"52",1
"53",89
"54",14
"55",35
"56",161
"57",17
"58",60
"59",69
"60",39
"61",105
"62",102
"63",28
"64",326
"65",57
"66",55
"67",94
"68",68
"69",29
"70",124
"71",11
"72",40
"73",19
"74",1
"75",20
"76",1
"77",1
"78",2
"79",0
"80",1
"81",0
"82",0
"83",2
"84",0
"85",0
"86",2
"87",0
"88",1
"89",2
"90",0
"91",11
"92",0
"93",8
"94",2
"95",0
"96",4
"97",9
"98",3
"99",20
"100",19
"101",14
"102",56
"103",11
"104",25
"105",12
"106",12
"107",10
"108",107
"109",29
"110",28
"111",73
"112",98
"113",71
"114",18
"115",226
"116",13
"117",195
"118",26
"119",108
"120",59
"121",59
"122",34
"123",28
"124",20
"125",17
"126",9
"127",8
"128",18
"129",11
"130",7
"131",5
"132",1
"133",12
"134",2
"135",4
"136",12
"137",1
"138",20
"139",12
"140",6
"141",22
"142",13
"143",20
"144",48
"145",9
"146",7
"147",36
"148",21
"149",26
"150",47
"151",25
"152",62
"153",31
"154",26
"155",74
"156",37
"157",114
"158",54
"159",38
"160",83
"161",47
"162",5
"163",216
"164",6
"165",36
"166",58
"167",21
"168",35
"169",57
"170",57
"171",4
"172",186
"173",29
"174",5
"175",92
"176",29
"177",24
"178",12
"179",10
"180",11
"181",8
"182",5
"183",5
"184",15
"185",0
"186",6
"187",5
"188",1
"189",6
"190",1
"191",1
"192",5
"193",11
"194",1
"195",12
"196",2
"197",0
"198",31
"199",1
"200",0
"201",55
"202",4
"203",0
"204",91
"205",3
"206",1
"207",67
"208",2
"209",1
"210",195
"211",10
