"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",6
"7",3
"8",0
"9",1
"10",6
"11",6
"12",10
"13",2
"14",2
"15",28
"16",10
"17",20
"18",6
"19",5
"20",82
"21",0
"22",12
"23",2
"24",18
"25",16
"26",0
"27",16
"28",11
"29",5
"30",4
"31",1
"32",11
"33",3
"34",2
"35",8
"36",23
"37",13
"38",5
"39",4
"40",1
"41",11
"42",21
"43",41
"44",1
"45",0
"46",39
"47",18
"48",49
"49",2
"50",6
"51",87
"52",3
"53",77
"54",7
"55",19
"56",82
"57",56
"58",45
"59",33
"60",114
"61",54
"62",39
"63",40
"64",187
"65",19
"66",52
"67",128
"68",110
"69",61
"70",21
"71",54
"72",39
"73",89
"74",27
"75",1
"76",8
"77",28
"78",6
"79",14
"80",4
"81",7
"82",7
"83",10
"84",14
"85",10
"86",15
"87",4
"88",9
"89",2
"90",16
"91",5
"92",8
"93",7
"94",14
"95",9
"96",4
"97",10
"98",39
"99",12
"100",11
"101",17
"102",31
"103",83
"104",13
"105",19
"106",41
"107",31
"108",42
"109",76
"110",9
"111",38
"112",18
"113",74
"114",112
"115",55
"116",58
"117",37
"118",121
"119",280
"120",162
"121",179
"122",125
"123",36
"124",168
"125",78
"126",141
"127",101
"128",106
"129",50
"130",4
"131",60
"132",44
"133",93
"134",38
"135",8
"136",27
"137",53
"138",29
"139",34
"140",35
"141",8
"142",26
"143",20
"144",53
"145",22
"146",12
"147",29
"148",8
"149",9
"150",38
"151",31
"152",52
"153",15
"154",35
"155",41
"156",53
"157",79
"158",16
"159",49
"160",184
"161",71
"162",70
"163",17
"164",61
"165",234
"166",151
"167",39
"168",57
"169",219
"170",197
"171",239
"172",49
"173",20
"174",186
"175",178
"176",79
"177",86
"178",48
"179",69
"180",40
"181",25
"182",31
"183",44
"184",31
"185",20
"186",12
"187",1
"188",2
"189",1
"190",2
"191",6
"192",4
"193",2
"194",2
"195",22
"196",9
"197",5
"198",1
"199",7
"200",3
"201",33
"202",5
"203",2
"204",21
"205",76
"206",43
"207",4
"208",7
"209",11
"210",55
"211",10
